Order_Id,Customer_Name,Customer_Id,Product_Name,Product_Cost,Pur_Date
9343,Mohan,24,Samsung Galaxy S9 Plus,59000,12/13/2019 16:00
9344,Lavanya,16,27in FHD Monitor,61000,12/13/2019 17:00
9345,Siddhu,18,LG ThinQ Refrigerator ,69000,12/13/2019 18:00
9346,Harsha,5,34in Ultrawide Monitor,61000,12/13/2019 19:00
9347,Daniel,6,Bose SoundSport Headphones,65999,12/13/2019 20:00
9348,Lavanya,16,Bose SoundSport Headphones,75999,12/13/2019 21:00
9349,Vijay,9,LG Mobile,65999,12/13/2019 22:00
9350,Karteek,4,Flatscreen TV,55000,12/13/2019 23:00
9351,Shafi,25,iPhone 9,63000,12/14/2019 0:00
9352,Balaji,12,Flatscreen TV,55999,12/14/2019 1:00
9353,Neelima,19,27in 4K Gaming Monitor,65000,12/14/2019 2:00
9354,Tarun,11,iPhone 11,75999,12/14/2019 3:00
9355,Partha,8,Samsung Galaxy S9 Plus,63999,12/14/2019 4:00
9356,Partha,8,iPhone 9,65999,12/14/2019 5:00
9357,Neelima,19,Bose SoundSport Headphones,65999,12/14/2019 6:00
9358,Karteek,4,Bose SoundSport Headphones,60000,12/14/2019 7:00
9359,Shafi,25,Samsung Galaxy S9 Plus,65999,12/14/2019 8:00
9360,Madhurima,7,Apple iPad 10.2-inch,60000,12/14/2019 9:00
9361,Mohan,24,Apple iPad 10.2-inch,75999,12/14/2019 10:00
9362,Tarun,11,iPhone 7s,75000,12/14/2019 11:00
9363,Karteek,4,27in FHD Monitor,61000,12/14/2019 12:00
9364,Vinay,10,27in FHD Monitor,75999,12/14/2019 13:00
9365,Nireekshan,1,34in Ultrawide Monitor,51999,12/14/2019 14:00
9366,Vinay,10,34in Ultrawide Monitor,60000,12/14/2019 15:00
9367,Veeru,3,Samsung Galaxy S9 Plus,63000,12/14/2019 16:00
9368,Mohan,24,iPhone 9,61000,12/14/2019 17:00
9369,Shafi,25,ThinkPad Laptop,65999,12/14/2019 18:00
9370,Nireekshan,1,iPhone 7s,51999,12/14/2019 19:00
9371,Kedar,2,Apple Airpods Headphones,55000,12/14/2019 20:00
9372,Mohan,24,Apple iPad 10.2-inch,60000,12/14/2019 21:00
9373,Shahid,20,LG ThinQ Refrigerator ,65999,12/14/2019 22:00
9374,Karteek,4,Samsung Galaxy S20,51999,12/14/2019 23:00
9375,Veeru,3,iPhone 9,65999,12/15/2019 0:00
9376,Nireekshan,1,Apple iPad 10.2-inch,63000,12/15/2019 1:00
9377,Nireekshan,1,Bose SoundSport Headphones,61000,12/15/2019 2:00
9378,Tarun,11,Google Phone,55000,12/15/2019 3:00
9379,Partha,8,27in 4K Gaming Monitor,51999,12/15/2019 4:00
9380,Shahid,20,27in FHD Monitor,75000,12/15/2019 5:00
9381,Lavanya,16,Apple iPad 10.2-inch,63000,12/15/2019 6:00
9382,Daniel,6,Flatscreen TV,69000,12/15/2019 7:00
9383,Mohan,24,Apple iPad 10.2-inch,63999,12/15/2019 8:00
9384,Neelima,19,iPhone 11,75000,12/15/2019 9:00
9385,Siddhu,18,ThinkPad Laptop,59000,12/15/2019 10:00
9386,Jaya Chandra,21,27in 4K Gaming Monitor,69999,12/15/2019 11:00
9387,Shahid,20,iPhone 8,65999,12/15/2019 12:00
9388,Venu,23,Apple iPad 10.2-inch,65999,12/15/2019 13:00
9389,Vinay,10,Samsung Galaxy S9 Plus,63000,12/15/2019 14:00
9390,Siddhu,18,Apple iPad 10.2-inch,65999,12/15/2019 15:00
9391,Sumanth,22,iPhone 9,55999,12/15/2019 16:00
9392,Kedar,2,27in FHD Monitor,51999,12/15/2019 17:00
9393,Mallikarjun,13,LG Washing Machine,63000,12/15/2019 18:00
9394,Madhurima,7,Macbook Pro Laptop,65000,12/15/2019 19:00
9395,Siddhu,18,Apple Airpods Headphones,65000,12/15/2019 20:00
9396,Pradhan,17,LG Mobile,69999,12/15/2019 21:00
9397,Lavanya,16,LG ThinQ Refrigerator ,51999,12/15/2019 22:00
9398,Veeru,3,20in Monitor,63999,12/15/2019 23:00
9399,Daniel,6,27in FHD Monitor,59000,12/16/2019 0:00
9400,Vinay,10,LG Mobile,75999,12/16/2019 1:00
9401,Neelima,19,Samsung Galaxy S9 Plus,55000,12/16/2019 2:00
9402,Vinay,10,Apple iPad 10.2-inch,60000,12/16/2019 3:00
9403,Mallikarjun,13,Apple iPad 10.2-inch,55999,12/16/2019 4:00
9404,Balaji,12,34in Ultrawide Monitor,75000,12/16/2019 5:00
9405,Nireekshan,1,Bose SoundSport Headphones,50000,12/16/2019 6:00
9406,Jaya Chandra,21,ThinkPad Laptop,55000,12/16/2019 7:00
9407,Balaji,12,Samsung Galaxy S20,69999,12/16/2019 8:00
9408,Karteek,4,iPhone 7s,65999,12/16/2019 9:00
9409,Jaya Chandra,21,Samsung Galaxy S20,55000,12/16/2019 10:00
9410,Chaithanya,14,iPhone 7s,50000,12/16/2019 11:00
9411,Venu,23,LG Washing Machine,75999,12/16/2019 12:00
9412,Madhurima,7,iPhone 11,55999,12/16/2019 13:00
9413,Jaya Chandra,21,Google Phone,50000,12/16/2019 14:00
9414,Tarun,11,Flatscreen TV,65999,12/16/2019 15:00
9415,Harsha,5,Macbook Pro Laptop,50000,12/16/2019 16:00
9416,Vinay,10,ThinkPad Laptop,61000,12/16/2019 17:00
9417,Daniel,6,Google Phone,55999,12/16/2019 18:00
9418,Jaya Chandra,21,Samsung Galaxy S20,63000,12/16/2019 19:00
9419,Partha,8,iPhone 7s,51999,12/16/2019 20:00
9420,Karteek,4,Apple iPad 10.2-inch,63000,12/16/2019 21:00
9421,Pradhan,17,LG Washing Machine,55999,12/16/2019 22:00
9422,Shahid,20,iPhone 7s,61000,12/16/2019 23:00
9423,Siddhu,18,ThinkPad Laptop,65000,12/17/2019 0:00
9424,Madhurima,7,ThinkPad Laptop,63000,12/17/2019 1:00
9425,Karteek,4,Apple Airpods Headphones,55000,12/17/2019 2:00
9426,Vijay,9,Flatscreen TV,51999,12/17/2019 3:00
9427,Jaya Chandra,21,LG Washing Machine,75999,12/17/2019 4:00
9428,Sumanth,22,LG Washing Machine,75000,12/17/2019 5:00
9429,Nireekshan,1,Apple Airpods Headphones,50000,12/17/2019 6:00
9430,Shafi,25,Google Phone,65999,12/17/2019 7:00
9431,Nireekshan,1,Macbook Pro Laptop,75999,12/17/2019 8:00
9432,Jaya Chandra,21,iPhone 9,69999,12/17/2019 9:00
9433,Mallikarjun,13,iPhone 9,61000,12/17/2019 10:00
9434,Veeru,3,iPhone 9,59000,12/17/2019 11:00
9435,Mohan,24,iPhone 11,65999,12/17/2019 12:00
9436,Daniel,6,27in FHD Monitor,61000,12/17/2019 13:00
9437,Sumanth,22,Apple Airpods Headphones,69999,12/17/2019 14:00
9438,Tarun,11,27in 4K Gaming Monitor,60000,12/17/2019 15:00
9439,Venki,15,LG Washing Machine,75000,12/17/2019 16:00
9440,Vinay,10,Bose SoundSport Headphones,55999,12/17/2019 17:00
9441,Jaya Chandra,21,27in FHD Monitor,65999,12/17/2019 18:00
9442,Shafi,25,27in 4K Gaming Monitor,55999,12/17/2019 19:00
9443,Mohan,24,Apple iPad 10.2-inch,63999,12/17/2019 20:00
9444,Lavanya,16,iPhone 7s,51999,12/17/2019 21:00
9445,Shahid,20,ThinkPad Laptop,55999,12/17/2019 22:00
9446,Vijay,9,Apple iPad 10.2-inch,65000,12/17/2019 23:00
9447,Pradhan,17,iPhone 9,51999,12/18/2019 0:00
9448,Karteek,4,Google Phone,61000,12/18/2019 1:00
9449,Mohan,24,34in Ultrawide Monitor,55999,12/18/2019 2:00
9450,Mallikarjun,13,iPhone 8,55999,12/18/2019 3:00
9451,Venki,15,20in Monitor,75999,12/18/2019 4:00
9452,Harsha,5,27in 4K Gaming Monitor,63000,12/18/2019 5:00
9453,Nireekshan,1,LG Washing Machine,65999,12/18/2019 6:00
9454,Tarun,11,Apple iPad 10.2-inch,55000,12/18/2019 7:00
9455,Sumanth,22,ThinkPad Laptop,65999,12/18/2019 8:00
9456,Neelima,19,Apple Airpods Headphones,65999,12/18/2019 9:00
9457,Chaithanya,14,ThinkPad Laptop,75999,12/18/2019 10:00
9458,Vijay,9,Samsung Galaxy S20,51999,12/18/2019 11:00
9459,Partha,8,LG Mobile,63999,12/18/2019 12:00
9460,Madhurima,7,27in 4K Gaming Monitor,69000,12/18/2019 13:00
9461,Nireekshan,1,iPhone 9,75999,12/18/2019 14:00
9462,Sumanth,22,LG ThinQ Refrigerator ,65999,12/18/2019 15:00
9463,Mallikarjun,13,34in Ultrawide Monitor,65999,12/18/2019 16:00
9464,Siddhu,18,Google Phone,51999,12/18/2019 17:00
9465,Madhurima,7,34in Ultrawide Monitor,65999,12/18/2019 18:00
9466,Harsha,5,iPhone 9,55000,12/18/2019 19:00
9467,Neelima,19,20in Monitor,65999,12/18/2019 20:00
9468,Vijay,9,Macbook Pro Laptop,50000,12/18/2019 21:00
9469,Harsha,5,LG ThinQ Refrigerator ,75999,12/18/2019 22:00
9470,Daniel,6,iPhone 8,59000,12/18/2019 23:00
9471,Partha,8,Flatscreen TV,65999,12/19/2019 0:00
9472,Lavanya,16,20in Monitor,63000,12/19/2019 1:00
9473,Shahid,20,iPhone 7s,61000,12/19/2019 2:00
9474,Vijay,9,34in Ultrawide Monitor,55000,12/19/2019 3:00
9475,Venki,15,34in Ultrawide Monitor,75000,12/19/2019 4:00
9476,Partha,8,Macbook Pro Laptop,63000,12/19/2019 5:00
9477,Jaya Chandra,21,iPhone 7s,69999,12/19/2019 6:00
9478,Shafi,25,Google Phone,69999,12/19/2019 7:00
9479,Venu,23,iPhone 7s,55999,12/19/2019 8:00
9480,Sumanth,22,Flatscreen TV,65999,12/19/2019 9:00
9481,Karteek,4,Google Phone,60000,12/19/2019 10:00
9482,Madhurima,7,Samsung Galaxy S20,65000,12/19/2019 11:00
9483,Tarun,11,LG Washing Machine,50000,12/19/2019 12:00
9484,Veeru,3,Samsung Galaxy S9 Plus,61000,12/19/2019 13:00
9485,Karteek,4,27in FHD Monitor,63999,12/19/2019 14:00
9486,Veeru,3,Samsung Galaxy S20,55000,12/19/2019 15:00
9487,Vinay,10,iPhone 11,75000,12/19/2019 16:00
9488,Siddhu,18,ThinkPad Laptop,50000,12/19/2019 17:00
9489,Jaya Chandra,21,27in FHD Monitor,60000,12/19/2019 18:00
9490,Nireekshan,1,27in 4K Gaming Monitor,69000,12/19/2019 19:00
9491,Mohan,24,27in 4K Gaming Monitor,55000,12/19/2019 20:00
9492,Vijay,9,LG ThinQ Refrigerator ,75999,12/19/2019 21:00
9493,Sumanth,22,iPhone 9,55000,12/19/2019 22:00
9494,Mallikarjun,13,Apple Airpods Headphones,63000,12/19/2019 23:00
9495,Shahid,20,iPhone 11,63999,12/20/2019 0:00
9496,Venki,15,Samsung Galaxy S9 Plus,75999,12/20/2019 1:00
9497,Venu,23,LG ThinQ Refrigerator ,65000,12/20/2019 2:00
9498,Harsha,5,Apple Airpods Headphones,50000,12/20/2019 3:00
9499,Partha,8,LG ThinQ Refrigerator ,69999,12/20/2019 4:00
9500,Vijay,9,iPhone 9,75000,12/20/2019 5:00
9501,Tarun,11,iPhone 8,51999,12/20/2019 6:00
9502,Pradhan,17,Google Phone,63000,12/20/2019 7:00
9503,Partha,8,27in 4K Gaming Monitor,65000,12/20/2019 8:00
9504,Vijay,9,Flatscreen TV,59000,12/20/2019 9:00
9505,Shahid,20,Apple Airpods Headphones,63000,12/20/2019 10:00
9506,Karteek,4,Google Phone,69999,12/20/2019 11:00
9507,Siddhu,18,Flatscreen TV,69999,12/20/2019 12:00
9508,Vijay,9,Apple Airpods Headphones,60000,12/20/2019 13:00
9509,Shafi,25,Apple Airpods Headphones,55000,12/20/2019 14:00
9510,Mallikarjun,13,LG ThinQ Refrigerator ,50000,12/20/2019 15:00
9511,Partha,8,LG Mobile,75999,12/20/2019 16:00
9512,Mallikarjun,13,iPhone 9,55000,12/20/2019 17:00
9513,Veeru,3,Apple iPad 10.2-inch,60000,12/20/2019 18:00
9514,Harsha,5,iPhone 9,60000,12/20/2019 19:00
9515,Madhurima,7,iPhone 8,65999,12/20/2019 20:00
9516,Venki,15,LG ThinQ Refrigerator ,55000,12/20/2019 21:00
9517,Shafi,25,ThinkPad Laptop,69999,12/20/2019 22:00
9518,Chaithanya,14,Bose SoundSport Headphones,69999,12/20/2019 23:00
9519,Partha,8,iPhone 11,55000,12/21/2019 0:00
9520,Pradhan,17,iPhone 7s,75000,12/21/2019 1:00
9521,Venu,23,iPhone 9,61000,12/21/2019 2:00
9522,Siddhu,18,LG Mobile,51999,12/21/2019 3:00
9523,Neelima,19,iPhone 7s,69999,12/21/2019 4:00
9524,Shahid,20,iPhone 9,69999,12/21/2019 5:00
9525,Balaji,12,Bose SoundSport Headphones,69000,12/21/2019 6:00
9526,Pradhan,17,20in Monitor,60000,12/21/2019 7:00
9527,Pradhan,17,Macbook Pro Laptop,55999,12/21/2019 8:00
9528,Veeru,3,Apple Airpods Headphones,65999,12/21/2019 9:00
9529,Venki,15,27in 4K Gaming Monitor,69999,12/21/2019 10:00
9530,Sumanth,22,iPhone 11,61000,12/21/2019 11:00
9531,Venu,23,34in Ultrawide Monitor,75000,12/21/2019 12:00
9532,Balaji,12,Apple iPad 10.2-inch,50000,12/21/2019 13:00
9533,Madhurima,7,Flatscreen TV,51999,12/21/2019 14:00
9534,Jaya Chandra,21,LG Mobile,63000,12/21/2019 15:00
9535,Partha,8,Flatscreen TV,55999,12/21/2019 16:00
9536,Nireekshan,1,Apple iPad 10.2-inch,51999,12/21/2019 17:00
9537,Harsha,5,LG Mobile,69999,12/21/2019 18:00
9538,Chaithanya,14,iPhone 8,65999,12/21/2019 19:00
9539,Kedar,2,iPhone 11,69000,12/21/2019 20:00
9540,Kedar,2,iPhone 9,63999,12/21/2019 21:00
9541,Venki,15,Bose SoundSport Headphones,61000,12/21/2019 22:00
9542,Chaithanya,14,Samsung Galaxy S9 Plus,63000,12/21/2019 23:00
9543,Daniel,6,Flatscreen TV,65999,12/22/2019 0:00
9544,Siddhu,18,iPhone 8,65000,12/22/2019 1:00
9545,Madhurima,7,iPhone 8,55999,12/22/2019 2:00
9546,Partha,8,Flatscreen TV,69000,12/22/2019 3:00
9547,Partha,8,LG Mobile,65999,12/22/2019 4:00
9548,Sumanth,22,iPhone 7s,61000,12/22/2019 5:00
9549,Siddhu,18,iPhone 7s,75000,12/22/2019 6:00
9550,Siddhu,18,LG Washing Machine,55999,12/22/2019 7:00
9551,Balaji,12,LG ThinQ Refrigerator ,59000,12/22/2019 8:00
9552,Jaya Chandra,21,Google Phone,50000,12/22/2019 9:00
9553,Lavanya,16,20in Monitor,55999,12/22/2019 10:00
9554,Veeru,3,34in Ultrawide Monitor,55999,12/22/2019 11:00
9555,Partha,8,LG ThinQ Refrigerator ,65999,12/22/2019 12:00
9556,Lavanya,16,ThinkPad Laptop,55999,12/22/2019 13:00
9557,Karteek,4,iPhone 11,75999,12/22/2019 14:00
9558,Lavanya,16,LG Washing Machine,65999,12/22/2019 15:00
9559,Nireekshan,1,iPhone 11,65999,12/22/2019 16:00
9560,Daniel,6,27in 4K Gaming Monitor,55000,12/22/2019 17:00
9561,Madhurima,7,Samsung Galaxy S9 Plus,75000,12/22/2019 18:00
9562,Siddhu,18,LG Mobile,65999,12/22/2019 19:00
9563,Nireekshan,1,27in FHD Monitor,75999,12/22/2019 20:00
9564,Harsha,5,Samsung Galaxy S9 Plus,75000,12/22/2019 21:00
9565,Siddhu,18,34in Ultrawide Monitor,59000,12/22/2019 22:00
9566,Karteek,4,ThinkPad Laptop,63999,12/22/2019 23:00
9567,Kedar,2,iPhone 7s,69999,12/23/2019 0:00
9568,Neelima,19,LG Washing Machine,69000,12/23/2019 1:00
9569,Siddhu,18,20in Monitor,63999,12/23/2019 2:00
9570,Partha,8,Flatscreen TV,60000,12/23/2019 3:00
9571,Shafi,25,Apple Airpods Headphones,65999,12/23/2019 4:00
9572,Partha,8,27in FHD Monitor,55999,12/23/2019 5:00
9573,Siddhu,18,ThinkPad Laptop,75000,12/23/2019 6:00
9574,Shahid,20,Samsung Galaxy S9 Plus,69999,12/23/2019 7:00
9575,Partha,8,iPhone 8,60000,12/23/2019 8:00
9576,Jaya Chandra,21,Google Phone,63000,12/23/2019 9:00
9577,Shafi,25,iPhone 7s,75999,12/23/2019 10:00
9578,Tarun,11,LG ThinQ Refrigerator ,65999,12/23/2019 11:00
9579,Pradhan,17,iPhone 11,63000,12/23/2019 12:00
9580,Mallikarjun,13,Bose SoundSport Headphones,65999,12/23/2019 13:00
9581,Vijay,9,iPhone 9,50000,12/23/2019 14:00
9582,Kedar,2,27in 4K Gaming Monitor,63000,12/23/2019 15:00
9583,Harsha,5,iPhone 7s,75000,12/23/2019 16:00
9584,Neelima,19,Bose SoundSport Headphones,60000,12/23/2019 17:00
9585,Lavanya,16,34in Ultrawide Monitor,65999,12/23/2019 18:00
9586,Balaji,12,LG Washing Machine,50000,12/23/2019 19:00
9587,Kedar,2,iPhone 7s,55000,12/23/2019 20:00
9588,Sumanth,22,27in 4K Gaming Monitor,51999,12/23/2019 21:00
9589,Partha,8,iPhone 9,63000,12/23/2019 22:00
9590,Madhurima,7,ThinkPad Laptop,55999,12/23/2019 23:00
9591,Mohan,24,20in Monitor,65000,12/24/2019 0:00
9592,Venu,23,LG Washing Machine,63999,12/24/2019 1:00
9593,Vijay,9,Apple Airpods Headphones,69999,12/24/2019 2:00
9594,Mallikarjun,13,iPhone 9,75000,12/24/2019 3:00
9595,Mallikarjun,13,Apple iPad 10.2-inch,50000,12/24/2019 4:00
9596,Shafi,25,LG ThinQ Refrigerator ,65999,12/24/2019 5:00
9597,Pradhan,17,27in 4K Gaming Monitor,75000,12/24/2019 6:00
9598,Siddhu,18,27in FHD Monitor,65000,12/24/2019 7:00
9599,Vinay,10,Apple iPad 10.2-inch,51999,12/24/2019 8:00
9600,Vijay,9,Apple Airpods Headphones,65999,12/24/2019 9:00
9601,Sumanth,22,ThinkPad Laptop,61000,12/24/2019 10:00
9602,Pradhan,17,Apple Airpods Headphones,51999,12/24/2019 11:00
9603,Shafi,25,iPhone 11,65999,12/24/2019 12:00
9604,Mohan,24,Samsung Galaxy S9 Plus,50000,12/24/2019 13:00
9605,Karteek,4,LG Washing Machine,50000,12/24/2019 14:00
9606,Mohan,24,Google Phone,65999,12/24/2019 15:00
9607,Daniel,6,iPhone 9,65000,12/24/2019 16:00
9608,Shafi,25,Samsung Galaxy S20,65000,12/24/2019 17:00
9609,Siddhu,18,Google Phone,61000,12/24/2019 18:00
9610,Karteek,4,20in Monitor,63999,12/24/2019 19:00
9611,Chaithanya,14,34in Ultrawide Monitor,65999,12/24/2019 20:00
9612,Venu,23,ThinkPad Laptop,75999,12/24/2019 21:00
9613,Balaji,12,iPhone 9,65999,12/24/2019 22:00
9614,Madhurima,7,LG Washing Machine,51999,12/24/2019 23:00
9615,Neelima,19,Apple iPad 10.2-inch,69999,12/25/2019 0:00
9616,Nireekshan,1,Apple iPad 10.2-inch,61000,12/25/2019 1:00
9617,Jaya Chandra,21,34in Ultrawide Monitor,63000,12/25/2019 2:00
9618,Balaji,12,Bose SoundSport Headphones,65999,12/25/2019 3:00
9619,Harsha,5,LG ThinQ Refrigerator ,63999,12/25/2019 4:00
9620,Kedar,2,iPhone 9,75999,12/25/2019 5:00
9621,Nireekshan,1,LG ThinQ Refrigerator ,50000,12/25/2019 6:00
9622,Venu,23,Samsung Galaxy S9 Plus,65999,12/25/2019 7:00
9623,Venki,15,Macbook Pro Laptop,65000,12/25/2019 8:00
9624,Kedar,2,Macbook Pro Laptop,65999,12/25/2019 9:00
9625,Shafi,25,Samsung Galaxy S9 Plus,59000,12/25/2019 10:00
9626,Venki,15,34in Ultrawide Monitor,60000,12/25/2019 11:00
9627,Harsha,5,20in Monitor,60000,12/25/2019 12:00
9628,Sumanth,22,LG ThinQ Refrigerator ,63999,12/25/2019 13:00
9629,Harsha,5,LG Mobile,75000,12/25/2019 14:00
9630,Neelima,19,Apple Airpods Headphones,75999,12/25/2019 15:00
9631,Jaya Chandra,21,Flatscreen TV,69000,12/25/2019 16:00
9632,Partha,8,Bose SoundSport Headphones,75000,12/25/2019 17:00
9633,Siddhu,18,20in Monitor,69999,12/25/2019 18:00
9634,Pradhan,17,iPhone 8,75000,12/25/2019 19:00
9635,Venu,23,iPhone 8,50000,12/25/2019 20:00
9636,Jaya Chandra,21,Macbook Pro Laptop,69999,12/25/2019 21:00
9637,Vijay,9,Macbook Pro Laptop,55999,12/25/2019 22:00
9638,Madhurima,7,LG Washing Machine,75000,12/25/2019 23:00
9639,Karteek,4,Apple Airpods Headphones,55000,12/26/2019 0:00
9640,Balaji,12,Flatscreen TV,75999,12/26/2019 1:00
9641,Venu,23,27in FHD Monitor,75000,12/26/2019 2:00
9642,Mallikarjun,13,Macbook Pro Laptop,65000,12/26/2019 3:00
9643,Partha,8,ThinkPad Laptop,55000,12/26/2019 4:00
9644,Madhurima,7,27in FHD Monitor,65999,12/26/2019 5:00
9645,Chaithanya,14,27in FHD Monitor,65999,12/26/2019 6:00
9646,Venu,23,Samsung Galaxy S20,55000,12/26/2019 7:00
9647,Madhurima,7,iPhone 11,75999,12/26/2019 8:00
9648,Mallikarjun,13,Google Phone,65999,12/26/2019 9:00
9649,Mallikarjun,13,ThinkPad Laptop,65999,12/26/2019 10:00
9650,Shafi,25,Flatscreen TV,69999,12/26/2019 11:00
9651,Venu,23,Bose SoundSport Headphones,51999,12/26/2019 12:00
9652,Kedar,2,Bose SoundSport Headphones,59000,12/26/2019 13:00
9653,Jaya Chandra,21,iPhone 9,63999,12/26/2019 14:00
9654,Shahid,20,27in FHD Monitor,65999,12/26/2019 15:00
9655,Shahid,20,Apple Airpods Headphones,60000,12/26/2019 16:00
9656,Harsha,5,iPhone 9,63000,12/26/2019 17:00
9657,Karteek,4,iPhone 11,65999,12/26/2019 18:00
9658,Siddhu,18,Samsung Galaxy S9 Plus,63999,12/26/2019 19:00
9659,Kedar,2,LG Mobile,65999,12/26/2019 20:00
9660,Venki,15,iPhone 11,65999,12/26/2019 21:00
9661,Tarun,11,Samsung Galaxy S9 Plus,69000,12/26/2019 22:00
9662,Karteek,4,20in Monitor,50000,12/26/2019 23:00
9663,Kedar,2,LG Washing Machine,63999,12/27/2019 0:00
9664,Veeru,3,Macbook Pro Laptop,65000,12/27/2019 1:00
9665,Chaithanya,14,LG Washing Machine,63999,12/27/2019 2:00
9666,Harsha,5,Flatscreen TV,55000,12/27/2019 3:00
9667,Chaithanya,14,ThinkPad Laptop,65999,12/27/2019 4:00
9668,Jaya Chandra,21,iPhone 9,69000,12/27/2019 5:00
9669,Sumanth,22,LG Washing Machine,50000,12/27/2019 6:00
9670,Sumanth,22,iPhone 7s,63999,12/27/2019 7:00
9671,Sumanth,22,ThinkPad Laptop,51999,12/27/2019 8:00
9672,Madhurima,7,Macbook Pro Laptop,69000,12/27/2019 9:00
9673,Veeru,3,Macbook Pro Laptop,61000,12/27/2019 10:00
9674,Venu,23,Samsung Galaxy S9 Plus,55999,12/27/2019 11:00
9675,Neelima,19,LG Mobile,65999,12/27/2019 12:00
9676,Sumanth,22,iPhone 7s,63999,12/27/2019 13:00
9677,Siddhu,18,Apple iPad 10.2-inch,55999,12/27/2019 14:00
9678,Sumanth,22,Google Phone,63000,12/27/2019 15:00
9679,Siddhu,18,Bose SoundSport Headphones,75000,12/27/2019 16:00
9680,Veeru,3,LG Mobile,50000,12/27/2019 17:00
9681,Madhurima,7,iPhone 9,65000,12/27/2019 18:00
9682,Shafi,25,20in Monitor,59000,12/27/2019 19:00
9683,Shafi,25,Apple iPad 10.2-inch,63999,12/27/2019 20:00
9684,Veeru,3,34in Ultrawide Monitor,63999,12/27/2019 21:00
9685,Mallikarjun,13,20in Monitor,61000,12/27/2019 22:00
9686,Shafi,25,iPhone 9,75999,12/27/2019 23:00
9687,Veeru,3,20in Monitor,55999,12/28/2019 0:00
9688,Mallikarjun,13,27in FHD Monitor,69000,12/28/2019 1:00
9689,Jaya Chandra,21,iPhone 8,55000,12/28/2019 2:00
9690,Siddhu,18,Apple Airpods Headphones,60000,12/28/2019 3:00
9691,Madhurima,7,20in Monitor,59000,12/28/2019 4:00
9692,Partha,8,iPhone 11,51999,12/28/2019 5:00
9693,Venu,23,20in Monitor,63999,12/28/2019 6:00
9694,Nireekshan,1,iPhone 7s,65999,12/28/2019 7:00
9695,Tarun,11,34in Ultrawide Monitor,59000,12/28/2019 8:00
9696,Vinay,10,27in 4K Gaming Monitor,65999,12/28/2019 9:00
9697,Kedar,2,Flatscreen TV,75000,12/28/2019 10:00
9698,Lavanya,16,27in FHD Monitor,50000,12/28/2019 11:00
9699,Jaya Chandra,21,LG ThinQ Refrigerator ,75999,12/28/2019 12:00
9700,Tarun,11,LG Mobile,59000,12/28/2019 13:00
9701,Jaya Chandra,21,Apple iPad 10.2-inch,75999,12/28/2019 14:00
9702,Venu,23,Samsung Galaxy S20,69999,12/28/2019 15:00
9703,Jaya Chandra,21,Flatscreen TV,65000,12/28/2019 16:00
9704,Shahid,20,Macbook Pro Laptop,75000,12/28/2019 17:00
9705,Kedar,2,27in 4K Gaming Monitor,61000,12/28/2019 18:00
9706,Chaithanya,14,LG Washing Machine,60000,12/28/2019 19:00
9707,Karteek,4,Bose SoundSport Headphones,63000,12/28/2019 20:00
9708,Neelima,19,27in 4K Gaming Monitor,75000,12/28/2019 21:00
9709,Madhurima,7,Apple iPad 10.2-inch,65000,12/28/2019 22:00
9710,Siddhu,18,27in FHD Monitor,59000,12/28/2019 23:00
9711,Vinay,10,Samsung Galaxy S20,61000,12/29/2019 0:00
9712,Vinay,10,Macbook Pro Laptop,59000,12/29/2019 1:00
9713,Vijay,9,iPhone 8,61000,12/29/2019 2:00
9714,Nireekshan,1,20in Monitor,60000,12/29/2019 3:00
9715,Shahid,20,Samsung Galaxy S9 Plus,63000,12/29/2019 4:00
9716,Harsha,5,Macbook Pro Laptop,69000,12/29/2019 5:00
9717,Kedar,2,iPhone 7s,63000,12/29/2019 6:00
9718,Venu,23,Google Phone,75000,12/29/2019 7:00
9719,Shafi,25,iPhone 11,69000,12/29/2019 8:00
9720,Karteek,4,LG Mobile,63000,12/29/2019 9:00
9721,Chaithanya,14,LG Washing Machine,69000,12/29/2019 10:00
9722,Shahid,20,LG ThinQ Refrigerator ,65000,12/29/2019 11:00
9723,Vinay,10,Apple iPad 10.2-inch,50000,12/29/2019 12:00
9724,Mallikarjun,13,iPhone 11,69999,12/29/2019 13:00
9725,Karteek,4,ThinkPad Laptop,60000,12/29/2019 14:00
9726,Partha,8,ThinkPad Laptop,63000,12/29/2019 15:00
9727,Balaji,12,20in Monitor,59000,12/29/2019 16:00
9728,Nireekshan,1,ThinkPad Laptop,55000,12/29/2019 17:00
9729,Partha,8,iPhone 7s,60000,12/29/2019 18:00
9730,Mohan,24,27in FHD Monitor,55999,12/29/2019 19:00
9731,Sumanth,22,34in Ultrawide Monitor,65000,12/29/2019 20:00
9732,Neelima,19,34in Ultrawide Monitor,75000,12/29/2019 21:00
9733,Venki,15,iPhone 8,75999,12/29/2019 22:00
9734,Tarun,11,Macbook Pro Laptop,69000,12/29/2019 23:00
9735,Jaya Chandra,21,LG Washing Machine,75000,12/30/2019 0:00
9736,Harsha,5,Google Phone,50000,12/30/2019 1:00
9737,Vinay,10,27in 4K Gaming Monitor,51999,12/30/2019 2:00
9738,Mallikarjun,13,34in Ultrawide Monitor,65999,12/30/2019 3:00
9739,Venu,23,Apple Airpods Headphones,65999,12/30/2019 4:00
9740,Balaji,12,Google Phone,63999,12/30/2019 5:00
